,index,Unnamed: 0,Date,Title,Introduction,prediction
2733,3631,11574,2022-12-23,李晨问杨颖做美甲后怎么开易拉罐,导语：节目《加康加年味》，李晨问杨颖做美甲后怎么开易拉罐？相信不止一个男生会好奇女生做完指甲怎么开易拉罐吧。,Negative
2734,3633,11584,2022-12-23,王冰冰土法烤红薯,导语：冬至就是要暖暖过~总台记者王冰冰和庄晓莹挑战外焦里嫩的香喷喷土法烤红薯。“口口上头”的红薯新做法，冰冰能否挑战成功？,Negative
2735,3634,11585,2022-12-23,刘宇宁官宣加盟江苏卫视跨年,导语：江苏卫视2023年跨年演唱会官宣阵容，刘宇宁确认加盟。,Negative
2736,3636,11591,2022-12-23,县委大院大结局收视战报,导语：县委大院大结局收视战报,Positive
2737,3638,11594,2022-12-23,网传十大新冠偏方全是谣言,导语：别再相信“民间科学”了，抗原颜色深不被代表体内病毒多，网传十大新冠偏方全是谣言。,Positive
2738,3639,11595,2022-12-23,爸爸跟宝宝玩藏猫猫摔倒趴地上缓半天,导语：12月21日，北京，一网友晒出陪孩子玩耍的监控录像，视频中，爸爸在宝宝的头被小桶扣住后，突然欲跳出围栏，不料身子过去脚却被绊住，“咚”的一声摔趴在地。爸爸杜先生表示，本来想跟他玩藏猫猫，刚跳出去就倒地上了，当时挺疼半天没缓过来，之后就没事儿了。,Negative
2739,3640,11596,2022-12-23,高盛称A股牛市就要到来,导语：11月以来，北上资金连续2个月大幅增持A股，累计净买入878亿元。高盛亚洲（除日本外）股票资本市场联席主管王亚军近期称，11月开始，A股出现了相对较强劲的牛市信号，预计此波牛市将持续。,Positive
2740,3641,11598,2022-12-23,阳康后应注意什么,导语：新冠病毒感染相关症状缓解之后，是否需要继续吃药以巩固疗效？对此，专家提醒，新冠康复治疗的药物中，绝大部分为对症用药，如退烧、止咳、化痰、缓解流涕、鼻塞、咽痛、咽干、腹泻等，如果不舒服的症状已经完全消失了，就应该及时停用这些药物。你还知道康复后应注意什么？,Negative
2741,3642,11599,2022-12-23,见过最迷你的校车,导语：荷兰日托班接送孩子的校车也太可爱了吧，好迷你哇！,Positive
2742,3645,11613,2022-12-23,华少没礼貌名场面,导语：华少没礼貌名场面🈶,Positive
2743,3646,11615,2022-12-23,挺进决赛圈的人有多嚣张,导语：看看还有谁在羊群里依然屹立不倒，嚣张地挺进了决赛圈？这波还不高调报平安（炫一下）？温馨提醒大家注意防护噢~,Positive
2744,3647,11616,2022-12-23,阿根廷获批在成都设立总领事馆,导语：这是阿根廷继上海、广州之后在中国内地设立的第三家总领事馆。阿根廷也是继智利、巴西之后第三个在成都设立总领事馆的拉美大国。截至目前，外国获批在川设立领事机构共23家。,Positive
2745,3648,11617,2022-12-23,快乐再出发,导语：《快乐再出发》第二季，与陈楚生、陆虎、苏醒、王栎鑫、王铮亮、张远一起开启快乐之旅！,Positive
2746,3650,11620,2022-12-23,县委大院刘昊然上线,导语：《县委大院》今晚大结局，刘昊然终于上线啦！,Positive
2747,3651,11624,2022-12-23,马化腾称整个腾讯新闻砍掉都可以,导语：12月15日腾讯在线上召开内部员工大会，同时有大约100多名员工现场参与听会，今年大会的主题是降本增效。,Negative
2748,3652,11625,2022-12-23,才知道布洛芬不适合我,导语：才知道布洛芬不适合我！,Positive
2749,3653,11626,2022-12-23,新冠科学排痰姿势,导语：有痰咳不出来，堵得慌？分享两个非常简单的排痰技巧，1s 咳出，不废嗓子。,Negative
2750,3654,11628,2022-12-23,杨紫说最近不会接综艺,导语：杨紫说最近不会接综艺,Negative
2751,3655,11629,2022-12-23,被任贤齐关心孔雪儿暖到了,导语：任贤齐在《宝藏般的乡村》综艺里多次为孔雪儿解围，真的好暖！,Positive
2752,3656,11630,2022-12-23,兔年春晚logo是卯字,导语：2023 #春晚# 标识结合吉祥物“兔圆圆”的姿态，幻化出一个全新“卯”字,Positive
2753,3657,11631,2022-12-23,孙子和孙女不同起床待遇,导语：12月20日，江西瑞昌，爷爷叫2岁孙女起床时十分温柔，叫8岁孙子起床时却是另一种语气。,Negative
2754,3660,11634,2022-12-23,3狗崽零下34度雪地玩耍被狗妈叼回,导语：12月19日，内蒙古呼伦贝尔，零下34℃的室外，三只小狗崽不顾狗妈妈的阻拦冲到室外玩耍，经过狗妈妈不懈努力，终于将三只顽皮的小狗崽赶回窝里。,Negative
2755,3661,11635,2022-12-23,原来好的恋爱会让人变好看,导语：一段健康的恋爱真的会让人变得越来越好的呀,Positive
2756,3662,11636,2022-12-23,男孩高烧近40度不让写作业就哭,导语：12月20日，山东临沂。爸爸让发烧的儿子去睡觉，儿子担心作业没写完，大声的抵抗要写完在睡。,Positive
2757,3664,11638,2022-12-23,林巧稚诞辰121周年,导语：林巧稚，中国现代妇产科学的主要奠基者和开拓者。“妊娠不是病，妊娠要防病。”这是林巧稚对妊娠保健的深刻见解，也是后来围产保健医学的认识基础。,Positive
2758,3665,11639,2022-12-23,药店回应6片布洛芬卖48元,导语：12月22日，江苏南京，有网友称某药店6片布洛芬卖48元，质疑其价格过高。据该药店工作人员回应：店内现有药片和颗粒两种布洛芬药物，药片为复方制作，添加了对乙酰氨基酚，疗效更佳，所以一盒6颗售价为48元，目前两种药物均为限购。,Negative
2759,3666,11640,2022-12-23,高龄独居老人如何应对感染高峰,导语：亲友不能随时在身边、大部分不擅长使用智能手机和互联网……高龄独居老人被视为“沉默的群体”，也是感染高峰中的脆弱一环。,Negative
2760,3667,11641,2022-12-23,阳了为什么会腰疼,导语：原因可能是新冠病毒会攻击组织中的ACE2受体。这种受体存在于上呼吸道，可以引起咳嗽、憋气，同时也存在于神经系统中，所以会引起疼痛症状。,Positive
2761,3668,11642,2022-12-23,为2023考研人加油,导语：一起为2023考研人加油吧！,Positive
2762,3669,11643,2022-12-23,张文宏称北方有症状比例比南方高很多,导语：12月22日，清华大学附属北京清华长庚医院感染中心举办感染性疾病论坛，张文宏就《感染与免疫研究进展》发布演讲。张文宏表示，在北方有症状的病人比例比南方高很多，上海有症状病人的比例介于北京和广州之间。,Negative
2763,3670,11644,2022-12-23,为什么朋友圈秀恩爱的少了,导语：为什么感觉朋友圈里秀恩爱的人少了,Positive
2764,3671,11645,2022-12-23,阳了你有腰疼的症状吗,导语：小洋人的你，有没有腰疼的症状？腰疼能怎么缓解？,Positive
2765,3672,11661,2022-12-23,网友称考研民宿房费暴涨近20倍,导语：12月19日，四川成都。有网友称一民宿在考研期间暴涨近20倍，高达1280元，涨了后又修改到880元。,Negative
2766,3673,11664,2022-12-23,阳后出现不典型症状究竟是什么原因,导语：有些阳了的网友反馈，阳了之后出现一些“不典型症状”，比如频繁放屁、身上痒、眼睛肿痛、爱流眼泪等一些情况，这是怎么回事儿？,Negative
2767,3674,11676,2022-12-23,你觉得长歌行好看吗,导语：长歌行一定行,Positive
2768,3675,11677,2022-12-23,妈妈晕倒3孩子淡然当事人删视频,导语：12月19日江苏无锡，一名妈妈确诊感染新冠后，戴着口罩在家中照顾3个孩子。3个孩子坐在桌前吃饭，妈妈突然晕倒重摔在地。正在吃饭的3个孩子看到妈妈晕倒，均无动于衷。事后，该名妈妈删除视频，称当时孩子以为自己是跟她们玩。,Positive
2769,3676,11680,2022-12-23,布洛芬和对乙酰氨基酚选哪个,导语：退烧药该如何正确选择，布洛芬和对乙酰氨基酚有何区别？布洛芬和布洛芬缓释有什么区别？戳视频↓ 了解退烧药的正确用法。,Positive
2770,3677,11681,2022-12-23,女子称买儿童退烧药收到空包裹,导语：12月21日，广东湛江。一位妈妈发布视频，称自己给宝宝买了几百元退烧药，到手后发现包裹并未拆封，但是重量很轻，打开看到是空的。,Negative
2771,3678,11683,2022-12-23,研究生夜跑跳入刺骨河水救人,导语：12月20日，江苏常州，陈同学夜跑时听到有人喊“救命”，发现是一名女子落水。陈同学立即脱下衣物，跳入冰冷刺骨的河水中救人。,Negative
2772,3679,11684,2022-12-23,没想到尔冬升也逃不出养成系,导语：真的会被尔冬升对丁程鑫前后的态度反差笑晕，尔导：真香了！,Positive
2773,3680,11686,2022-12-23,杨幂芭莎蕾丝纱裙造型,导语：杨幂芭莎上班饭拍路透有，啊啊啊是新鲜的美幂，蕾丝纱裙造型好看,Positive
2774,3681,11687,2022-12-23,买Chanel耳钉顺丰运掉五颗珍珠,导语：秦女士（化名）在闲鱼交易了一对Chanel耳钉，在验货宝发货时，耳钉还是完好的，可她收到货后却发现耳钉被运掉了5颗珍珠，耳针也已经歪了。,Negative
2775,3682,11688,2022-12-23,陈乔恩苗苗谈不办婚礼的原因,导语：陈乔恩苗苗谈不办婚礼的原因是很怕麻烦,Negative
2776,3683,11693,2022-12-23,姜云升直播,导语：姜云升直播太有意思了，带话题发微博分享一下他直播的搞笑片段吧,Negative
2777,3684,11694,2022-12-23,猫咪不喜欢狗的原因找到了,导语：代入感很强 已经开始替猫生气了,Negative
2778,3686,11730,2022-12-23,赵睿手臂出血,导语：够拼！在浙江和广东的冬至大战中，@赵睿rrrrrrr 在一次上篮对抗中手臂出血，简单包扎后重新回归赛场！,Positive
2779,3687,11738,2022-12-23,当去你去买奢侈品,导语：是#当你去买奢侈品，别骂了别骂了，改不过来了救命🆘！,Positive
2780,3688,11779,2022-12-23,外卖小哥高烧39℃送完餐瘫倒在地,导语：12月20日，江苏苏州。一名外卖小哥高烧39℃仍坚持送餐，不料送完餐后支撑不住瘫倒在地。,Negative
2781,3689,11803,2022-12-23,曾黎透露正在拍摄以爱为营,导语：曾黎透露正在拍摄以爱为营，角色人设是职场女性，这部剧也是一个非常丰满的电视剧！,Positive
2782,3691,11812,2022-12-23,女子验孕试纸和抗原同时呈阳性,导语：12月21日，山东青岛。当事人李女士表示自己当天感觉身体不适，便猜测自己可能怀孕了，测了验孕试纸呈阳性，又发现抗原也阳了。李女士称医生给自己开了退烧等药物之后还叮嘱自己，由于目前发着烧，胎儿目前很小，很可能留不住，所以自己目前正在家里休息，争取能留下这个孩子。,Positive
2783,3694,11882,2022-12-23,县委大院有第二部吗,导语：由胡歌张新成吴越等人主演的电视剧这就大结局了，能不能赶紧出第二部！,Positive
2784,3695,11891,2022-12-23,戴燕妮竹林绿意古装造型,导语：今日冬至，@戴燕妮Flora 释出一组竹林古风写真，微风中，戴燕妮手捧油灯独倚竹亭，眉眼之间尽显温婉。,Positive
2785,3696,11897,2022-12-23,杨紫说她现在已经进组了,导语：杨紫今天直播说她现在已经进组了，那就坐等官宣了，期待极了！,Negative
2786,3699,11927,2022-12-23,张艺兴冬至直播听歌,导语：冬至有饺子，有歌听，还有@张艺兴！0点一同守候。lay式情歌，BE宿命感，冬天就是要听情歌！贝壳们提前过年了~,Positive
2787,3700,11932,2022-12-23,詹秋怡说让李金颐杨希言pk太残忍,导语：《令人心动的offer》建筑师季，《陪你看offer》第三期，詹秋怡看过后发出感概，觉得让李金颐杨希言pk太残忍,Positive
2788,3702,11943,2022-12-23,新冠缺药有哪些求助方式,导语：近日，因为新冠疫情影响，越来越多的网友在感染后发现家中没有备药，最终只能将求助信息发在网上寻求帮助，并通过各种平台进行“邻里互助、余药共享”，一起战胜疫情。,Negative
2789,3703,11946,2022-12-23,我承认是我草率了,导语：我承认是我草率了，这也太牛了吧,Negative
2790,3705,11971,2022-12-26,宁艺卓TimeAfterTime高音,导语：都来听宁艺卓《time after time》里这个高音，真的好轻松就唱上去了！好牛啊！！,Positive
2791,3706,11974,2022-12-26,女子切肉切出1根大针头,导语：近日，山东青岛胶州，一女子切肉时，菜刀硌到不明硬物。当将肉扒开后女子发现，肉里居然有一根大针头。,Positive
2792,3707,11975,2022-12-26,男子连喝2顿药发现误吞胶囊塑料壳,导语：近日，山西临汾。郭先生突然发现自己已经喝了2顿的药，外面竟然有一层酷似胶囊的塑料壳。,Positive
2793,3709,11981,2022-12-26,任嘉伦武庚纪开机烟花应援,导语：任嘉伦武庚纪开机烟花应援,Negative
2794,3710,11983,2022-12-26,阳后有这些症状可能正在转重症,导语：出现以下任何一种症状之一↓↓↓就要考虑可能正在转为重症，建议要尽快入院。,Negative
2795,3711,11985,2022-12-26,什么样的咳嗽应该重视,导语：专家表示：①除了咳嗽外还有其他症状如发烧、咯血等。②持续时间过长的慢性咳嗽。③咳嗽情况越来越严重。④患有慢性支气管炎或咽炎类疾病，但是咳嗽情况有所改变。,Positive
